2.12E+17,Somebody looks grumpy 
2.12E+17,Ohhh shit @tackelberry has started!! Hanging from the ceiling fan!!  
2.12E+17,Chillin with the boys @jesse_fishman and @tackelberry love kicking it with my homies from Malibu.. Home swee 
2.12E+17,Goodbye my home away from home.. It's been fun.. Miss you already!! 
2.11E+17,The early bird gets the worm!!! Good man @bigga_time for a killer gaff.. Heard @jesse_fishman is Helmet 
2.11E+17,A photo I took with my phone of the Napali Coast in Kauai last week.. Hawaii is pretty much amazing 
2.11E+17,Not much to do on the boat late night except exchange instagram creeper notes.... Why do so many girls on th 
2.11E+17,Calamari anybody?   
2.11E+17,Couldn't think of a better way to spend my Friday night 
2.11E+17,It's go time @bigga_time  
2.11E+17,The boys are headed out to sea.. Time to catch some fish @bigga_time  
2.11E+17,No way this can be good for you.. What's next.. Energy that comes in a white powder substance? 
2.11E+17,With the boys @phatrat and @frankie_valli... @jesvarg makes it pop 
2.10E+17,RT @sprandoni: WATCH our new music video Vaseline!! It is now public!!  
2.10E+17,Exclusive Video Premiere of Brandon and Leah???s ???Vaseline??ù | Maxim  via @MaximMag.. Its awesome! go see for yourself
2.10E+17,I wish I could live here... Oh wait.. I do 
2.10E+17,amazing @RyanSheckler @gopro One of the best videos I have seen in a long time.. now I have to go get it
2.10E+17,RT @RyanSheckler: So stoked that @gopro did this with me! Check it out let me know what u think 
2.09E+17,My 2nd cousin Mason is tired... Such a cute little guy!! Good times with the Family 
2.09E+17,The newest member of the Jenner clan... My beautiful sister Leah Jenner  
2.08E+17,RT @RocketFrogApp: Win tickets to The World of Dance Tour! 
2.08E+17,I can think of worse ways to start the day off.. Very excited to see my big brother get married today :)  
2.08E+17,It was so nice yesterday to see all 3 of my sisters together.. Just as beautiful on the inside @kendallnjenn 
2.08E+17,Epic 
2.08E+17,The fam 
2.08E+17,Saw some baby chickens grinding on some coconut  
2.08E+17,Explored some insane caves too 
2.08E+17,Went on a great hike today.. Beat 
2.08E+17,Kinda looks like fire 
2.08E+17,Shhh 
2.08E+17,Island life brada  
2.07E+17,Hope all I you are having a great memorial Day!!! I sure am :)  
2.05E+17,RT @LindsayPrupas: @BrodyJenner Pls RT Toronto girl w/ Hodgkin's Lymphoma must raise $600K for transplant  #cureforc ...
2.05E+17,Last chance to win a 50$ gift card to Creative Recreation.. Log on to your Facebook and search Rocketfrog to play.. Tournament ends at 7pst
2.05E+17,"Brody Jenner Talks About His New Facebook Gaming Venture, Hollywood Plans - The Hollywood Reporter "
2.05E+17,I am in here.. U can win 50$ to creative recreation!! Play for free and win prizes.. Epic 
2.05E+17,30 minutes of play on Rocketfrog then the Gym... Come play with me!! Log into your Facebook and then search  
2.05E+17,@Sermario yup
2.05E+17,"Please read this article.. Want you all to see what we have been up to for the last year.. The time has finally come!
"
2.05E+17,"RocketFrog Wants To Build The Largest Social Casino On The Web, Myspace Tom Joins As Advisor  via @TechCrunch"
2.05E+17,LA traffic... Just waited 45 min to move a foot!!! 
2.05E+17,ROCKETFROG!!!! Finally all of you can see what we have been working on.. Thanks to @MattyOsborn @tobywarner and the rest of the team
2.05E+17,"Facebook Casino Game Launches, Backed by Myspace???s Tom Anderson and Reality-TV Star Brody Jenner "
2.05E+17,RocketFrog Launches Largest Free To Play Online Casino App to the Facebook Platform 
2.03E+17,Hottest Rocketfrog ever lol... Get ready @CreativeRec for Monday!! The hard work of the team is finally movi 
2.03E+17,Great day of meetings today!! @creativeRec you have hands down the greatest offices ever.. What more can you 
2.03E+17,Scallops anybody? 
2.03E+17,Wow!! What an amazing game!!
2.03E+17,Anyway haha GOOD LUCK OKLAHOMA CITY!! You guys look great
2.03E+17,It was an iPhone spell check error I promise.. but I do suck at spelling.. Shoot me
2.03E+17,Oklahoma haha you guys do look soo good though.. Congrats to you
2.02E+17,The boys are eating good tonight!! Good man @jesse_fishman for catching these bad boys 
2.02E+17,Great crew last night @shecks @tallywood Tall you look faded as hell man haha 
2.02E+17,Happy mothers day to all you moms and future moms out there!!
2.02E+17,With my brother @joshhansen100  
2.01E+17,Friday night is pony night!!! Amping 
2.01E+17,@DonJohnson101 happy birthday my man
